longitude,latitude,habitat_richness,NDVI,ALBH-AL-BH-VI,ALBH-AL-BH-BB,ALBH-AL-BH-NI,ALDH-AL-DH-NI,ALDH-AL-DH-VI,ALDH-AL-DH-BB,DMP300-RT5-DMP,FAPAR300-FAPAR,FCOVER300-FCOVER,GDMP300-RT5-GDMP,LAI300-LAI,SWI1km-SWI-020,SWI1km-SWI-040,SWI1km-SWI-060,SWI1km-SWI-100,SWI1km-SWI-002,SWI1km-SWI-005,SWI1km-SWI-010,SWI1km-SWI-015,TOCR-REF-NOR-BLUE,TOCR-REF-NOR-NIR,TOCR-REF-NOR-RED,TOCR-REF-NOR-SWIR,d2m,t2m,fal,lai_hv,lai_lv,src,skt,stl1,stl2,stl3,stl4,slhf,ssr,str,sp,ssrd,strd,tp,swvl1,swvl2,swvl3,swvl4
12.63,42.24,0.27670372,177.75,530.0,2046.0,3111.0,2558.0,532.0,1720.0,7013.166666666668,151.91666666666666,160.5,7013.166666666668,55.5,86.0,95.0,102.0,109.0,90.0,92.0,87.0,85.0,71.0,626.0,133.0,364.0,283.7035,288.19196,0.15758158,4.3038616,2.805981,0.00012136918,287.8847,288.28232,288.24188,288.14807,287.96133,-5574650.5,12569327.0,-5504790.0,99336.85,15053960.0,28094426.0,0.0032215754,0.3105596,0.32008722,0.31122214,0.3644117
12.64,42.19,0.24643654,192.91666666666663,475.0,1934.0,2950.0,2741.0,467.0,1805.0,8558.75,160.25,201.25,8558.75,68.83333333333333,96.0,103.0,109.0,115.0,109.0,105.0,97.0,95.0,58.0,655.0,115.0,351.0,283.7035,288.19196,0.15758158,4.3038616,2.805981,0.00012136918,287.8847,288.28232,288.24188,288.14807,287.96133,-5574650.5,12569327.0,-5504790.0,99336.85,15053960.0,28094426.0,0.0032215754,0.3105596,0.32008722,0.31122214,0.3644117
12.64,42.2,0.24643654,210.55555555555557,451.0,1934.0,2962.0,2652.0,467.0,1751.0,10239.666666666666,170.66666666666666,182.0,10239.666666666666,62.77777777777778,93.5,101.5,107.5,113.5,102.5,100.5,94.0,92.5,59.0,635.0,115.0,357.0,283.7035,288.19196,0.15758158,4.3038616,2.805981,0.00012136918,287.8847,288.28232,288.24188,288.14807,287.96133,-5574650.5,12569327.0,-5504790.0,99336.85,15053960.0,28094426.0,0.0032215754,0.3105596,0.32008722,0.31122214,0.3644117
12.65,42.23,0.24643654,210.22222222222226,483.0,2026.0,3105.0,2639.0,465.0,1741.0,10560.111111111111,167.55555555555554,212.66666666666663,10560.111111111111,77.55555555555556,96.0,104.0,110.0,116.0,98.0,99.0,95.0,94.0,61.0,609.0,116.0,352.0,283.7035,288.19196,0.15758158,4.3038616,2.805981,0.00012136918,287.8847,288.28232,288.24188,288.14807,287.96133,-5574650.5,12569327.0,-5504790.0,99336.85,15053960.0,28094426.0,0.0032215754,0.3105596,0.32008722,0.31122214,0.3644117
12.58,42.3,0.27670372,217.625,434.0,1988.5,3074.5,2603.0,467.5,1722.5,11503.8125,168.625,198.1875,11503.8125,80.6875,98.0,106.0,111.0,117.0,113.0,108.0,100.0,97.0,58.0,629.0,107.0,359.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.58,42.33,0.31641138,194.625,437.75,2034.0,3145.5,2719.0,465.25,1791.25,10551.5625,178.1875,214.0,10551.5625,76.5625,100.0,107.0,113.0,118.0,111.0,107.0,100.0,99.0,57.25,682.75,114.75,371.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.58,42.34,0.31641138,203.91666666666663,381.0,1922.5,2996.0,2599.0,460.0,1717.5,11166.583333333336,170.08333333333334,202.33333333333331,11166.583333333336,72.58333333333333,101.0,109.0,114.0,120.0,114.0,110.0,103.0,101.0,55.0,645.5,109.5,358.5,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.58,42.35,0.31641138,219.0,396.5,1950.0,3038.0,2506.0,450.5,1658.5,12665.333333333336,159.91666666666666,199.75,12665.333333333336,75.75,107.0,114.0,118.0,123.0,118.0,115.0,108.0,106.0,57.0,627.0,107.5,366.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.59,42.31,0.27670372,217.66666666666663,479.0,2030.0,3111.0,2635.0,451.0,1736.0,12234.666666666664,170.11111111111111,208.11111111111111,12234.666666666664,84.33333333333333,99.0,107.0,113.0,119.0,115.0,110.0,101.0,99.0,50.0,654.0,107.0,356.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.59,42.33,0.31641138,203.33333333333331,424.5,2033.0,3154.5,2683.0,457.5,1766.5,12013.583333333336,172.5,212.33333333333331,12013.583333333336,83.83333333333333,96.0,104.0,110.0,116.0,108.0,104.0,97.0,95.0,58.0,659.0,112.0,363.5,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.61,42.26,0.27670372,193.58333333333331,440.0,1985.0,3063.0,2605.0,536.0,1750.0,9643.416666666666,151.58333333333334,166.33333333333334,9643.416666666666,56.83333333333334,90.0,99.0,106.0,113.0,102.0,99.0,92.0,89.0,65.0,611.0,130.0,367.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.61,42.28,0.27670372,229.75,411.0,1997.0,3103.0,2610.0,438.0,1716.0,12359.083333333336,178.83333333333337,211.16666666666663,12359.083333333336,90.0,102.0,108.0,114.0,119.0,114.0,112.0,104.0,102.0,51.0,655.0,111.0,362.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.61,42.34,0.31641138,216.58333333333331,436.0,2006.0,3105.0,2593.0,449.0,1710.0,11692.083333333336,174.33333333333337,221.08333333333331,11692.083333333336,98.5,98.0,107.0,112.0,117.0,99.0,101.0,98.0,97.0,53.0,639.0,103.0,356.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.62,42.26,0.27670372,204.0,406.0,2003.0,3116.0,2657.0,511.0,1770.0,9627.222222222224,162.11111111111111,186.0,9627.222222222224,65.77777777777777,91.5,100.5,107.0,113.5,101.5,99.5,93.0,90.5,60.0,639.0,124.0,375.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.62,42.29,0.27670372,194.77777777777774,438.0,2015.0,3118.0,2609.0,465.0,1725.0,10010.777777777776,168.22222222222226,190.77777777777774,10010.777777777776,61.88888888888889,92.5,101.25,107.5,113.75,94.75,97.0,92.0,91.25,56.0,651.0,121.0,367.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.62,42.3,0.27670372,199.58333333333331,458.0,1998.0,3076.0,2585.0,478.0,1716.0,10345.166666666666,163.0,200.08333333333331,10345.166666666666,65.33333333333333,95.5,104.0,110.0,116.0,94.5,97.5,94.5,93.5,61.0,625.0,123.0,365.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.63,42.31,0.27670372,219.75,518.0,2005.0,3050.0,2555.0,464.0,1693.0,11851.75,165.91666666666666,209.41666666666663,11851.75,80.41666666666667,100.0,108.0,113.0,119.0,99.0,102.0,99.0,98.0,70.0,618.0,127.0,368.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.63,42.32,0.27670372,210.16666666666663,435.0,2020.0,3122.0,2630.0,447.0,1731.0,10551.583333333334,179.58333333333337,219.16666666666663,10551.583333333334,84.5,100.0,108.0,114.0,120.0,98.0,102.0,99.0,98.0,57.0,636.0,108.0,356.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.63,42.33,0.31641138,215.25,413.0,1974.5,3065.5,2595.0,445.5,1709.0,11071.5,167.625,216.3125,11071.5,83.0625,101.0,109.0,114.0,119.0,101.0,103.0,100.0,100.0,58.0,632.5,106.5,356.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.63,42.34,0.31641138,216.66666666666663,416.0,1934.0,2998.0,2531.0,459.0,1676.0,11558.666666666664,176.5,203.91666666666663,11558.666666666664,75.66666666666667,104.0,111.0,115.0,120.0,99.0,104.0,102.0,102.0,63.0,634.0,113.0,370.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.64,42.33,0.31641138,200.5,417.0,1951.0,3021.0,2604.5,446.5,1715.5,11320.166666666664,178.16666666666663,218.41666666666663,11320.166666666664,84.08333333333333,92.0,102.0,108.0,114.0,91.0,94.0,91.0,91.0,59.0,648.0,108.0,363.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.64,42.35,0.31641138,185.55555555555557,380.0,1881.0,2929.0,2538.0,483.0,1687.0,9493.555555555555,163.77777777777774,191.77777777777774,9493.555555555555,62.0,99.0,107.0,112.0,117.0,97.0,100.0,97.0,97.0,59.0,619.0,116.0,377.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.65,42.27,0.2943348,207.58333333333331,419.0,1986.0,3074.0,2665.0,462.0,1756.0,11662.0,176.91666666666663,205.91666666666663,11662.0,80.58333333333333,97.0,106.0,111.0,117.0,97.0,100.0,96.0,96.0,56.0,641.0,112.0,368.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.65,42.29,0.2943348,208.22222222222226,449.0,1989.0,3060.0,2661.0,456.0,1752.0,10241.444444444445,164.11111111111111,209.44444444444446,10241.444444444445,76.44444444444444,98.0,107.0,112.5,117.5,94.5,99.0,96.5,96.0,56.0,666.0,118.0,370.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.65,42.32,0.2943348,201.22222222222226,406.0,1970.0,3057.0,2604.0,441.0,1712.0,9262.555555555555,178.11111111111111,221.22222222222226,9262.555555555555,85.0,98.0,105.0,111.0,116.0,96.0,100.0,97.0,96.0,53.0,653.0,107.0,364.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.65,42.33,0.3305588,204.66666666666663,400.5,1906.5,2955.5,2571.0,463.0,1701.5,10866.25,180.16666666666663,210.25,10866.25,72.41666666666667,100.0,108.0,114.0,119.0,98.0,101.0,98.0,98.0,66.0,642.5,117.5,370.5,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.65,42.34,0.3305588,212.44444444444446,411.0,1911.0,2962.0,2592.0,500.0,1726.0,11201.888888888889,168.0,194.88888888888889,11201.888888888889,62.33333333333334,100.0,109.0,114.0,119.0,97.0,101.0,98.0,99.0,61.0,639.0,120.0,388.0,283.17307,287.49002,0.16441917,3.257901,2.0550413,0.00012039971,287.05884,287.47293,287.4492,287.36893,287.19336,-5317641.5,12394460.0,-5270923.0,98077.9,14957865.0,27944716.0,0.0033589397,0.3406037,0.34112835,0.32301328,0.36967337
12.58,42.36,0.31641138,190.625,390.0,1875.0,2915.0,2476.0,458.0,1644.0,10964.75,164.5625,202.0,10964.75,68.125,106.0,112.0,117.0,122.0,117.0,113.0,107.0,105.0,59.5,637.5,112.5,365.0,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.58,42.38,0.31641138,215.8125,375.0,1630.0,2512.0,2110.0,386.5,1400.5,10564.25,186.9375,192.25,10564.25,105.9375,97.0,104.0,109.0,114.0,104.0,102.0,96.0,95.0,43.5,532.5,80.5,297.5,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.58,42.39,0.31641138,233.75,348.0,1553.0,2400.5,1935.0,364.5,1288.5,11963.25,195.75,183.83333333333331,11963.25,120.0,98.0,106.0,110.0,115.0,100.0,99.0,96.0,96.0,33.5,483.0,67.5,278.5,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.58,42.4,0.31641138,224.0,282.5,1485.5,2330.5,1770.5,340.5,1182.0,11672.75,193.75,192.33333333333331,11672.75,118.33333333333331,89.0,99.0,105.0,110.0,89.0,89.0,86.0,87.0,33.5,471.5,66.5,276.0,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.58,42.41,0.31641138,227.0,277.5,1406.0,2200.0,1788.75,333.5,1190.25,11294.375,195.3125,185.5625,11294.375,119.0,93.0,101.0,106.0,112.0,94.0,93.0,91.0,91.0,32.0,454.75,63.75,264.75,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.58,42.43,0.3724515,215.91666666666663,319.0,1325.0,2034.0,1686.0,335.5,1129.0,10973.333333333334,193.58333333333331,177.91666666666663,10973.333333333334,115.0,107.0,111.0,113.0,116.0,103.0,107.0,106.0,106.0,33.0,402.0,62.5,255.0,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.58,42.44,0.3724515,214.6875,347.0,1369.0,2089.0,1714.5,335.5,1146.0,10547.4375,176.75,165.4375,10547.4375,98.4375,100.0,105.0,109.0,113.0,97.0,100.0,99.0,99.0,33.5,410.5,66.0,255.0,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.59,42.37,0.31641138,204.22222222222226,339.0,1717.0,2687.0,2160.0,398.0,1433.0,10321.777777777776,175.11111111111111,176.88888888888889,10321.777777777776,85.1111111111111,175.0,179.0,182.0,184.5,177.0,176.5,174.0,174.0,47.0,548.0,90.0,320.0,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.59,42.39,0.31641138,228.44444444444446,279.0,1500.0,2353.0,1879.0,328.0,1242.0,11884.777777777776,181.0,182.88888888888889,11884.777777777776,100.0,92.0,101.0,107.0,112.0,87.0,89.0,88.0,89.0,31.0,479.0,63.0,274.0,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.59,42.4,0.31641138,227.66666666666663,295.0,1498.0,2340.0,1844.0,324.0,1220.0,11756.444444444443,193.11111111111111,196.33333333333331,11756.444444444443,128.55555555555554,89.0,99.0,105.0,111.0,81.0,84.0,84.0,86.0,30.0,470.0,60.0,266.0,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.59,42.41,0.31641138,222.08333333333331,308.0,1465.5,2278.5,1700.5,317.5,1131.5,11103.166666666664,197.66666666666663,186.16666666666663,11103.166666666664,128.91666666666666,89.0,98.0,103.0,108.0,81.0,85.0,86.0,87.0,30.5,448.5,62.0,265.5,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.59,42.42,0.3724515,217.77777777777774,314.0,1376.0,2124.0,1734.0,338.0,1157.0,10931.333333333334,199.0,183.77777777777774,10931.333333333334,116.33333333333331,96.0,103.0,109.0,113.0,90.0,93.0,93.0,93.0,38.0,432.0,72.0,286.0,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.59,42.43,0.3724515,212.0,277.0,1370.0,2139.0,1736.0,348.0,1162.0,11152.333333333336,160.66666666666666,142.77777777777774,11152.333333333336,66.44444444444444,98.0,104.0,108.0,112.0,95.0,98.0,97.0,98.0,43.0,424.0,80.0,297.0,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.6,42.37,0.31641138,206.77777777777774,283.0,1635.0,2584.0,2090.0,376.0,1383.0,11687.0,188.77777777777774,183.55555555555557,11687.0,90.44444444444444,174.0,178.0,180.5,183.0,173.5,174.5,173.5,173.5,44.0,544.0,84.0,320.0,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.6,42.38,0.31641138,226.41666666666663,284.0,1476.0,2308.0,1925.0,315.0,1263.0,11305.75,195.08333333333331,185.5,11305.75,117.66666666666669,96.0,103.0,109.0,114.0,93.0,95.0,93.0,94.0,30.0,494.0,64.0,279.0,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.6,42.39,0.31641138,230.66666666666663,217.0,1424.0,2262.0,1882.0,315.0,1238.0,11605.888888888889,198.55555555555557,195.44444444444446,11605.888888888889,129.11111111111111,86.0,95.0,101.0,107.0,80.0,83.0,83.0,83.0,29.0,484.0,60.0,270.0,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.6,42.4,0.31641138,234.88888888888889,301.0,1506.0,2353.0,1843.0,325.0,1219.0,11796.0,194.0,185.66666666666663,11796.0,120.44444444444444,94.0,103.0,108.0,113.0,87.0,90.0,90.0,91.0,30.0,464.0,60.0,264.0,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.61,42.43,0.3724515,229.33333333333331,319.0,1520.0,2362.0,1900.0,366.0,1265.0,11002.416666666664,162.41666666666666,144.83333333333334,11002.416666666664,69.75,99.0,108.0,113.0,118.0,98.0,100.0,97.0,97.0,39.0,453.0,83.0,325.0,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.62,42.37,0.31641138,211.66666666666663,347.0,1648.0,2563.0,2066.0,372.0,1367.0,10768.222222222224,169.55555555555554,177.11111111111111,10768.222222222224,81.66666666666667,132.75,139.75,144.0,148.25,130.75,132.75,130.75,131.0,39.0,521.0,82.0,308.0,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.62,42.38,0.31641138,227.75,254.0,1421.0,2233.0,1947.0,333.0,1283.0,11492.416666666664,184.0,186.75,11492.416666666664,114.16666666666669,171.5,176.0,178.5,181.5,170.0,171.0,170.0,170.0,33.0,493.0,69.0,283.0,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.63,42.45,0.3724515,215.83333333333331,330.0,1895.0,2978.0,2419.0,448.0,1605.0,11150.583333333336,166.75,184.0,11150.583333333336,65.16666666666667,98.0,107.5,113.0,119.0,97.0,97.0,95.0,96.0,49.0,602.0,104.0,363.0,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
12.64,42.43,0.3724515,216.55555555555557,377.0,1821.0,2828.0,2261.0,426.0,1501.0,10054.888888888889,158.88888888888889,175.88888888888889,10054.888888888889,64.44444444444444,98.0,107.0,112.0,116.0,95.0,97.0,95.0,96.0,49.0,561.0,104.0,362.0,282.65076,287.00626,0.14845818,4.242109,1.8110529,0.000128695,286.60947,287.0335,286.99496,286.89758,286.70953,-5684595.5,12567003.0,-5143385.0,97136.85,14860517.0,27866176.0,0.003279032,0.32196322,0.32645345,0.3107026,0.36410397
