longitude,latitude,habitat_richness,NDVI,ALBH-AL-BH-NI,ALBH-AL-BH-VI,ALBH-AL-BH-BB,ALDH-AL-DH-BB,ALDH-AL-DH-NI,FAPAR300-RT0-FAPAR,GDMP300-RT0-GDMP,LAI300-RT0-LAI,SWI1km-SWI-002,SWI1km-SWI-100,SWI1km-SWI-040,SWI1km-SWI-005,SWI1km-SWI-010,SWI1km-SWI-060,SWI1km-SWI-015,SWI1km-SWI-020,TOCR-REF-NOR-BLUE,TOCR-REF-NOR-NIR,TOCR-REF-NOR-SWIR,TOCR-REF-NOR-RED,VCI_y,FCOVER300-RT0-FCOVER,ALDH-AL-DH-VI,d2m,t2m,fal,lai_hv,lai_lv,src,skt,stl1,stl2,stl3,stl4,slhf,ssr,str,sp,ssrd,strd,tp,swvl1,swvl2,swvl3,swvl4
3.91,44.5,0.33626744,150.375,1195.25,959.25,1668.25,2308.75,950.5,55.0,1334.75,4.9375,114.0,122.0,121.0,175.0,117.0,113.0,114.0,198.0,380.0,406.0,23.0,3.75,226.75,77.375,318.25,277.0832,282.69687,0.13964638,2.304641,2.9609685,9.77419e-05,282.53262,283.04395,283.00806,282.93417,282.88565,-5042998.5,12792550.0,-5358130.0,90073.3,14803720.0,25851010.0,0.0036968724,0.32986113,0.32950857,0.32558048,0.37582254
3.91,44.54,0.3198487,198.25,1230.5,982.0,1515.0,1915.5,961.5,25.0,1657.666666666667,7.75,121.5,128.5,127.5,175.0,124.5,121.0,121.5,198.0,311.5,435.5,9.0,4.5,227.0,103.58333333333331,234.5,277.0832,282.69687,0.13964638,2.304641,2.9609685,9.77419e-05,282.53262,283.04395,283.00806,282.93417,282.88565,-5042998.5,12792550.0,-5358130.0,90073.3,14803720.0,25851010.0,0.0036968724,0.32986113,0.32950857,0.32558048,0.37582254
3.91,44.55,0.3198487,202.25,1218.0,973.5,1791.5,2272.5,959.0,49.0,1651.0,5.5,124.0,133.0,131.0,175.0,127.0,123.0,124.0,198.0,288.5,464.5,7.5,5.5,250.0,96.3125,245.5,277.11688,282.36136,0.13908085,2.2285063,0.50668406,9.53089e-05,282.18695,282.64294,282.61456,282.55548,282.52255,-4820879.5,12721881.0,-5292653.0,89910.75,14711125.0,25769282.0,0.0036415383,0.34277442,0.34189886,0.33544672,0.37974545
3.91,44.56,0.3198487,175.75,1211.5,969.0,1964.5,2570.5,956.0,89.0,1523.25,1.75,126.0,139.0,135.0,175.0,130.0,126.0,127.0,198.0,346.0,505.0,10.0,4.5,215.5,87.91666666666669,269.0,277.11688,282.36136,0.13908085,2.2285063,0.50668406,9.53089e-05,282.18695,282.64294,282.61456,282.55548,282.52255,-4820879.5,12721881.0,-5292653.0,89910.75,14711125.0,25769282.0,0.0036415383,0.34277442,0.34189886,0.33544672,0.37974545
3.91,44.57,0.3275671,192.75,1212.5,969.5,2010.5,2646.0,956.5,89.0,1661.416666666667,1.75,129.0,148.0,142.0,175.0,135.0,129.0,131.0,198.0,339.0,521.0,11.0,5.0,244.0,93.16666666666669,273.0,277.11688,282.36136,0.13908085,2.2285063,0.50668406,9.53089e-05,282.18695,282.64294,282.61456,282.55548,282.52255,-4820879.5,12721881.0,-5292653.0,89910.75,14711125.0,25769282.0,0.0036415383,0.34277442,0.34189886,0.33544672,0.37974545
3.91,44.58,0.3198487,201.6875,1214.0,970.75,1896.75,2373.75,957.5,85.0,1486.375,2.125,129.0,139.0,136.0,175.0,132.0,129.0,130.0,198.0,280.0,495.75,9.5,6.5,250.0,91.0625,277.75,277.11688,282.36136,0.13908085,2.2285063,0.50668406,9.53089e-05,282.18695,282.64294,282.61456,282.55548,282.52255,-4820879.5,12721881.0,-5292653.0,89910.75,14711125.0,25769282.0,0.0036415383,0.34277442,0.34189886,0.33544672,0.37974545
3.91,44.59,0.3198487,203.58333333333331,1213.0,971.0,1772.5,2155.5,957.0,25.0,1583.75,7.75,129.0,141.0,138.0,175.0,134.0,129.0,130.0,198.0,331.0,414.5,5.0,4.0,130.5,95.91666666666669,320.5,277.11688,282.36136,0.13908085,2.2285063,0.50668406,9.53089e-05,282.18695,282.64294,282.61456,282.55548,282.52255,-4820879.5,12721881.0,-5292653.0,89910.75,14711125.0,25769282.0,0.0036415383,0.34277442,0.34189886,0.33544672,0.37974545
3.91,44.6,0.3198487,221.0,1197.0,961.0,1895.5,2199.5,952.0,1.0,1681.5,10.0,129.0,146.0,140.0,175.0,135.0,130.0,131.0,198.0,260.0,399.5,3.5,15.5,214.0,100.25,322.5,277.11688,282.36136,0.13908085,2.2285063,0.50668406,9.53089e-05,282.18695,282.64294,282.61456,282.55548,282.52255,-4820879.5,12721881.0,-5292653.0,89910.75,14711125.0,25769282.0,0.0036415383,0.34277442,0.34189886,0.33544672,0.37974545
3.91,44.61,0.3198487,195.3125,1196.5,960.0,2125.0,2643.0,951.5,43.0,1495.6875,6.0625,129.0,149.0,141.0,175.0,136.0,130.0,131.0,198.0,354.0,458.0,17.0,3.5,231.0,89.6875,343.0,277.11688,282.36136,0.13908085,2.2285063,0.50668406,9.53089e-05,282.18695,282.64294,282.61456,282.55548,282.52255,-4820879.5,12721881.0,-5292653.0,89910.75,14711125.0,25769282.0,0.0036415383,0.34277442,0.34189886,0.33544672,0.37974545
3.91,44.63,0.20036553,177.5625,1200.5,962.0,2233.5,2778.5,951.5,1.0,1603.0,10.0,129.0,146.0,142.0,175.0,138.0,130.0,132.0,198.0,444.0,450.0,21.0,2.5,179.5,81.875,375.5,277.11688,282.36136,0.13908085,2.2285063,0.50668406,9.53089e-05,282.18695,282.64294,282.61456,282.55548,282.52255,-4820879.5,12721881.0,-5292653.0,89910.75,14711125.0,25769282.0,0.0036415383,0.34277442,0.34189886,0.33544672,0.37974545
3.91,44.67,0.20036553,188.25,1204.0,964.0,2124.0,2666.5,952.5,33.0,1631.833333333333,7.0,136.0,161.0,155.0,175.0,149.0,139.0,142.0,198.0,425.0,522.5,13.0,3.5,226.0,104.58333333333331,354.0,277.12576,282.0268,0.15696043,2.3049989,2.6738532,0.00010847413,281.7634,282.27347,282.24515,282.19418,282.1757,-4869490.5,12434688.0,-5121657.5,89807.13,14644572.0,25758288.0,0.0035250774,0.34993875,0.34941944,0.34511688,0.38155374
3.91,44.7,0.20036553,189.66666666666663,1202.5,962.5,2042.5,2653.5,952.5,9.0,1645.75,9.25,136.5,163.5,156.5,175.0,150.0,139.0,142.5,198.0,373.5,498.5,9.0,3.0,250.0,102.83333333333331,279.0,277.12576,282.0268,0.15696043,2.3049989,2.6738532,0.00010847413,281.7634,282.27347,282.24515,282.19418,282.1757,-4869490.5,12434688.0,-5121657.5,89807.13,14644572.0,25758288.0,0.0035250774,0.34993875,0.34941944,0.34511688,0.38155374
3.91,44.7,0.20036553,189.66666666666663,1202.5,962.5,2042.5,2653.5,952.5,9.0,1645.75,9.25,136.5,163.5,156.5,175.0,150.0,139.0,142.5,198.0,373.5,498.5,9.0,3.0,250.0,102.83333333333331,279.0,277.12576,282.0268,0.15696043,2.3049989,2.6738532,0.00010847413,281.7634,282.27347,282.24515,282.19418,282.1757,-4869490.5,12434688.0,-5121657.5,89807.13,14644572.0,25758288.0,0.0035250774,0.34993875,0.34941944,0.34511688,0.38155374
3.91,44.71,0.27848092,194.5,1206.0,965.0,2134.0,2690.5,952.5,1.0,1626.75,10.0,136.0,167.0,159.0,175.0,152.0,140.0,144.0,198.0,390.5,485.0,11.5,2.0,248.0,94.16666666666669,298.0,277.12576,282.0268,0.15696043,2.3049989,2.6738532,0.00010847413,281.7634,282.27347,282.24515,282.19418,282.1757,-4869490.5,12434688.0,-5121657.5,89807.13,14644572.0,25758288.0,0.0035250774,0.34993875,0.34941944,0.34511688,0.38155374
3.91,44.72,0.27848092,194.125,1211.0,968.5,1976.0,2557.5,953.5,7.0,1504.6875,9.4375,137.0,169.0,162.0,175.0,155.0,141.0,146.0,198.0,378.0,445.0,10.0,2.0,250.0,95.9375,285.5,277.12576,282.0268,0.15696043,2.3049989,2.6738532,0.00010847413,281.7634,282.27347,282.24515,282.19418,282.1757,-4869490.5,12434688.0,-5121657.5,89807.13,14644572.0,25758288.0,0.0035250774,0.34993875,0.34941944,0.34511688,0.38155374
3.91,44.73,0.27848092,184.16666666666663,1212.0,968.5,2129.0,2791.5,954.0,9.0,1568.083333333333,9.25,135.0,163.0,158.0,175.0,152.0,139.0,143.0,198.0,422.5,503.5,5.5,2.0,218.0,101.41666666666669,305.0,277.12576,282.0268,0.15696043,2.3049989,2.6738532,0.00010847413,281.7634,282.27347,282.24515,282.19418,282.1757,-4869490.5,12434688.0,-5121657.5,89807.13,14644572.0,25758288.0,0.0035250774,0.34993875,0.34941944,0.34511688,0.38155374
3.91,44.74,0.27848092,193.0,1210.5,968.5,1934.0,2564.0,953.5,9.0,1619.75,9.25,135.0,163.0,159.0,175.0,153.0,139.0,144.0,198.0,421.5,493.5,6.0,2.0,211.5,103.5,280.5,277.12576,282.0268,0.15696043,2.3049989,2.6738532,0.00010847413,281.7634,282.27347,282.24515,282.19418,282.1757,-4869490.5,12434688.0,-5121657.5,89807.13,14644572.0,25758288.0,0.0035250774,0.34993875,0.34941944,0.34511688,0.38155374
3.92,44.4,0.26602224,173.44444444444446,1201.0,961.0,1870.0,2553.0,952.0,97.0,1415.0,1.0,120.61111111111111,133.3777517951625,130.05063657407408,175.0,125.61412863756613,121.04241071428572,122.1450597600151,198.0,320.0,543.0,21.0,2.0,213.0,79.55555555555556,278.0,277.3426,283.35992,0.13372666,2.355388,2.371155,8.829342e-05,283.2303,283.65335,283.6148,283.53027,283.47256,-5008325.5,12922853.0,-5481798.5,90912.836,14932132.0,26032944.0,0.003696835,0.3281191,0.3262915,0.3214826,0.37312815
3.92,44.41,0.2637067,160.83333333333334,1199.5,961.0,1913.5,2433.0,951.0,89.0,1205.9166666666667,1.75,122.18055555555557,136.46385463907785,132.66333912037038,175.0,128.08794229497354,122.80022321428572,124.20257877456537,198.0,329.0,506.0,20.5,3.5,149.5,66.58333333333333,289.5,277.3426,283.35992,0.13372666,2.355388,2.371155,8.829342e-05,283.2303,283.65335,283.6148,283.53027,283.47256,-5008325.5,12922853.0,-5481798.5,90912.836,14932132.0,26032944.0,0.003696835,0.3281191,0.3262915,0.3214826,0.37312815
3.92,44.42,0.26602224,174.11111111111111,1202.0,963.0,1935.0,2469.0,952.0,97.0,1100.6666666666667,1.0,122.88888888888889,137.82218442932728,133.80092592592592,175.0,129.1660052910053,123.60714285714286,125.12008692365835,198.0,285.0,464.0,14.0,3.0,208.0,51.33333333333334,270.0,277.3426,283.35992,0.13372666,2.355388,2.371155,8.829342e-05,283.2303,283.65335,283.6148,283.53027,283.47256,-5008325.5,12922853.0,-5481798.5,90912.836,14932132.0,26032944.0,0.003696835,0.3281191,0.3262915,0.3214826,0.37312815
3.92,44.46,0.33626744,130.33333333333334,1199.0,962.0,1802.0,2197.0,951.0,86.33333333333331,1047.7777777777776,2.0,119.36805555555557,131.32636526832957,128.5005787037037,175.0,123.9787533068783,119.5669642857143,120.51255432728647,198.0,337.0,396.0,6.0,3.0,185.0,61.0,417.0,277.0832,282.69687,0.13964638,2.304641,2.9609685,9.77419e-05,282.53262,283.04395,283.00806,282.93417,282.88565,-5042998.5,12792550.0,-5358130.0,90073.3,14803720.0,25851010.0,0.0036968724,0.32986113,0.32950857,0.32558048,0.37582254
3.92,44.47,0.33626744,159.33333333333334,1204.0,964.0,2137.0,2769.0,952.0,97.0,1341.75,1.0,120.81423611111111,131.03713742441423,128.3253761574074,175.0,123.78618964947088,120.2935267857143,121.1581603127362,198.0,427.0,548.0,11.0,4.0,250.0,81.66666666666667,403.0,277.0832,282.69687,0.13964638,2.304641,2.9609685,9.77419e-05,282.53262,283.04395,283.00806,282.93417,282.88565,-5042998.5,12792550.0,-5358130.0,90073.3,14803720.0,25851010.0,0.0036968724,0.32986113,0.32950857,0.32558048,0.37582254
3.92,44.48,0.33626744,171.33333333333334,1202.0,963.0,2092.0,2737.0,952.0,75.66666666666667,1662.333333333333,3.0,115.0,122.0,121.0,175.0,117.0,114.0,115.0,198.0,448.0,561.0,12.0,4.0,198.0,97.66666666666669,421.0,277.0832,282.69687,0.13964638,2.304641,2.9609685,9.77419e-05,282.53262,283.04395,283.00806,282.93417,282.88565,-5042998.5,12792550.0,-5358130.0,90073.3,14803720.0,25851010.0,0.0036968724,0.32986113,0.32950857,0.32558048,0.37582254
3.92,44.53,0.3198487,180.44444444444446,1201.0,963.0,1895.0,2314.0,952.0,43.66666666666666,1342.6666666666667,6.0,117.0,128.0,125.0,175.0,121.0,116.0,117.0,198.0,339.0,411.0,14.0,2.0,250.0,74.55555555555556,357.0,277.0832,282.69687,0.13964638,2.304641,2.9609685,9.77419e-05,282.53262,283.04395,283.00806,282.93417,282.88565,-5042998.5,12792550.0,-5358130.0,90073.3,14803720.0,25851010.0,0.0036968724,0.32986113,0.32950857,0.32558048,0.37582254
3.92,44.57,0.3275671,173.11111111111111,1211.0,968.0,2082.0,2751.0,956.0,97.0,1347.888888888889,1.0,123.22222222222223,137.20554610733183,132.95023148148147,175.0,128.29150132275132,123.40178571428572,124.78002173091458,198.0,336.0,529.0,12.0,4.0,250.0,82.8888888888889,241.0,277.11688,282.36136,0.13908085,2.2285063,0.50668406,9.53089e-05,282.18695,282.64294,282.61456,282.55548,282.52255,-4820879.5,12721881.0,-5292653.0,89910.75,14711125.0,25769282.0,0.0036415383,0.34277442,0.34189886,0.33544672,0.37974545
3.92,44.58,0.3198487,204.41666666666663,1209.0,967.5,1830.0,2223.5,954.5,73.0,1626.166666666667,3.25,122.0,135.0,130.0,175.0,126.0,122.0,123.0,198.0,303.0,476.0,10.0,6.0,250.0,97.83333333333331,325.5,277.11688,282.36136,0.13908085,2.2285063,0.50668406,9.53089e-05,282.18695,282.64294,282.61456,282.55548,282.52255,-4820879.5,12721881.0,-5292653.0,89910.75,14711125.0,25769282.0,0.0036415383,0.34277442,0.34189886,0.33544672,0.37974545
3.92,44.59,0.3198487,202.44444444444446,1207.0,966.0,1861.0,2314.0,954.0,65.0,1606.888888888889,4.0,129.0,143.0,138.0,175.0,134.0,129.0,130.0,198.0,365.0,460.0,8.0,2.0,204.0,103.88888888888887,350.0,277.11688,282.36136,0.13908085,2.2285063,0.50668406,9.53089e-05,282.18695,282.64294,282.61456,282.55548,282.52255,-4820879.5,12721881.0,-5292653.0,89910.75,14711125.0,25769282.0,0.0036415383,0.34277442,0.34189886,0.33544672,0.37974545
3.92,44.6,0.3198487,215.66666666666663,1206.0,967.0,1503.0,1881.0,955.0,54.33333333333334,1679.5555555555554,5.0,132.0,147.0,142.0,175.0,138.0,133.0,134.0,198.0,245.0,385.0,6.0,8.0,194.0,97.11111111111113,262.0,277.11688,282.36136,0.13908085,2.2285063,0.50668406,9.53089e-05,282.18695,282.64294,282.61456,282.55548,282.52255,-4820879.5,12721881.0,-5292653.0,89910.75,14711125.0,25769282.0,0.0036415383,0.34277442,0.34189886,0.33544672,0.37974545
3.92,44.61,0.3198487,194.08333333333331,1211.0,969.0,1883.0,2500.0,957.0,97.0,1499.25,1.0,130.0,149.0,141.0,175.0,136.0,131.0,132.0,198.0,330.0,469.0,13.0,4.0,190.0,88.91666666666669,293.0,277.11688,282.36136,0.13908085,2.2285063,0.50668406,9.53089e-05,282.18695,282.64294,282.61456,282.55548,282.52255,-4820879.5,12721881.0,-5292653.0,89910.75,14711125.0,25769282.0,0.0036415383,0.34277442,0.34189886,0.33544672,0.37974545
3.92,44.62,0.20036553,173.33333333333337,1201.0,963.0,2096.0,2578.0,953.0,86.33333333333331,1451.2222222222224,2.0,131.0,155.0,146.5,175.0,140.5,133.0,135.0,198.0,368.0,481.0,22.0,4.0,173.0,80.55555555555556,317.0,277.11688,282.36136,0.13908085,2.2285063,0.50668406,9.53089e-05,282.18695,282.64294,282.61456,282.55548,282.52255,-4820879.5,12721881.0,-5292653.0,89910.75,14711125.0,25769282.0,0.0036415383,0.34277442,0.34189886,0.33544672,0.37974545
3.92,44.63,0.20036553,173.75,1198.0,961.0,2083.0,2642.0,952.0,49.0,1639.416666666667,5.5,133.0,151.0,146.0,175.0,141.0,134.0,136.0,198.0,337.0,425.0,22.0,7.0,173.0,85.0,358.0,277.11688,282.36136,0.13908085,2.2285063,0.50668406,9.53089e-05,282.18695,282.64294,282.61456,282.55548,282.52255,-4820879.5,12721881.0,-5292653.0,89910.75,14711125.0,25769282.0,0.0036415383,0.34277442,0.34189886,0.33544672,0.37974545
3.92,44.65,0.20036553,170.33333333333334,1209.0,967.0,2350.0,3065.0,954.0,1.0,1638.111111111111,10.0,128.0,148.0,145.0,175.0,140.0,130.0,133.0,198.0,535.0,523.0,20.0,2.0,163.0,100.88888888888887,401.0,277.12576,282.0268,0.15696043,2.3049989,2.6738532,0.00010847413,281.7634,282.27347,282.24515,282.19418,282.1757,-4869490.5,12434688.0,-5121657.5,89807.13,14644572.0,25758288.0,0.0035250774,0.34993875,0.34941944,0.34511688,0.38155374
3.92,44.71,0.27848092,185.55555555555557,1205.0,964.0,2460.0,3142.0,953.0,1.0,1724.666666666667,10.0,135.0,163.0,157.0,175.0,150.0,138.0,142.0,198.0,489.0,529.0,15.0,2.0,215.0,99.33333333333331,329.0,277.12576,282.0268,0.15696043,2.3049989,2.6738532,0.00010847413,281.7634,282.27347,282.24515,282.19418,282.1757,-4869490.5,12434688.0,-5121657.5,89807.13,14644572.0,25758288.0,0.0035250774,0.34993875,0.34941944,0.34511688,0.38155374
3.92,44.71,0.20036553,185.55555555555557,1205.0,964.0,2460.0,3142.0,953.0,1.0,1724.666666666667,10.0,135.0,163.0,157.0,175.0,150.0,138.0,142.0,198.0,489.0,529.0,15.0,2.0,215.0,99.33333333333331,329.0,277.12576,282.0268,0.15696043,2.3049989,2.6738532,0.00010847413,281.7634,282.27347,282.24515,282.19418,282.1757,-4869490.5,12434688.0,-5121657.5,89807.13,14644572.0,25758288.0,0.0035250774,0.34993875,0.34941944,0.34511688,0.38155374
3.92,44.73,0.27848092,189.77777777777774,1209.0,967.0,2265.0,2838.0,954.0,33.0,1573.2222222222224,7.0,137.0,167.0,160.0,175.0,154.0,141.0,145.0,198.0,384.0,479.0,21.0,6.0,160.0,85.8888888888889,313.0,277.12576,282.0268,0.15696043,2.3049989,2.6738532,0.00010847413,281.7634,282.27347,282.24515,282.19418,282.1757,-4869490.5,12434688.0,-5121657.5,89807.13,14644572.0,25758288.0,0.0035250774,0.34993875,0.34941944,0.34511688,0.38155374
3.92,44.75,0.27509335,201.41666666666663,1253.0,997.0,1326.0,1758.0,970.5,41.0,1736.25,6.25,141.0,168.0,162.0,175.0,156.0,144.0,148.0,198.0,277.0,419.5,16.0,11.0,244.0,110.83333333333331,158.5,277.12576,282.0268,0.15696043,2.3049989,2.6738532,0.00010847413,281.7634,282.27347,282.24515,282.19418,282.1757,-4869490.5,12434688.0,-5121657.5,89807.13,14644572.0,25758288.0,0.0035250774,0.34993875,0.34941944,0.34511688,0.38155374
3.92,44.76,0.27509335,196.33333333333331,1222.0,976.0,1945.0,2732.0,962.0,1.0,1639.111111111111,10.0,139.0,164.0,161.0,175.0,155.0,143.0,147.0,198.0,401.0,512.0,19.0,2.0,172.0,97.55555555555556,203.0,277.2428,281.8038,0.18096612,2.2774348,2.853828,0.000115263916,281.51813,282.03864,282.0096,281.9682,281.97012,-4785651.0,12029212.0,-5030092.5,89992.44,14578460.0,25748726.0,0.00340767,0.3561438,0.35671988,0.35458094,0.38185608
3.92,44.77,0.27509335,194.66666666666663,1230.0,980.0,1875.0,2588.0,961.0,9.0,1811.583333333333,9.25,136.0,164.0,161.0,175.0,155.0,141.0,145.0,198.0,460.0,541.0,17.0,5.0,170.0,112.08333333333331,301.0,277.2428,281.8038,0.18096612,2.2774348,2.853828,0.000115263916,281.51813,282.03864,282.0096,281.9682,281.97012,-4785651.0,12029212.0,-5030092.5,89992.44,14578460.0,25748726.0,0.00340767,0.3561438,0.35671988,0.35458094,0.38185608
3.93,44.4,0.26602224,172.0,1202.0,962.0,1845.0,2481.0,952.0,97.0,1546.5555555555554,1.0,117.44444444444444,131.16109221466365,124.90046296296296,175.0,120.08300264550265,116.55357142857143,116.81004346182917,198.0,318.0,494.0,25.0,3.0,236.0,98.88888888888887,276.0,277.3426,283.35992,0.13372666,2.355388,2.371155,8.829342e-05,283.2303,283.65335,283.6148,283.53027,283.47256,-5008325.5,12922853.0,-5481798.5,90912.836,14932132.0,26032944.0,0.003696835,0.3281191,0.3262915,0.3214826,0.37312815
3.93,44.41,0.26602224,174.83333333333337,1200.0,961.5,1960.5,2547.0,951.5,97.0,1446.083333333333,1.0,121.52777777777777,136.15691137566137,131.57581018518516,175.0,126.89525462962962,121.84375,123.04257605820105,198.0,330.5,505.0,22.0,3.0,225.5,88.33333333333331,357.5,277.3426,283.35992,0.13372666,2.355388,2.371155,8.829342e-05,283.2303,283.65335,283.6148,283.53027,283.47256,-5008325.5,12922853.0,-5481798.5,90912.836,14932132.0,26032944.0,0.003696835,0.3281191,0.3262915,0.3214826,0.37312815
3.93,44.42,0.26602224,165.33333333333334,1203.0,963.0,1968.0,2527.0,952.0,97.0,1465.5555555555554,1.0,122.88888888888889,137.82218442932728,133.80092592592592,175.0,129.1660052910053,123.60714285714286,125.12008692365835,198.0,314.0,499.0,6.0,4.0,225.0,85.22222222222223,282.0,277.3426,283.35992,0.13372666,2.355388,2.371155,8.829342e-05,283.2303,283.65335,283.6148,283.53027,283.47256,-5008325.5,12922853.0,-5481798.5,90912.836,14932132.0,26032944.0,0.003696835,0.3281191,0.3262915,0.3214826,0.37312815
3.93,44.43,0.26602224,167.55555555555554,1226.0,979.0,1844.0,2269.0,960.0,97.0,1223.111111111111,1.0,120.41666666666666,136.11663832199548,130.60069444444446,175.0,125.62450396825398,120.45535714285714,121.59006519274375,198.0,311.0,444.0,6.0,4.0,185.0,64.66666666666667,372.0,277.3426,283.35992,0.13372666,2.355388,2.371155,8.829342e-05,283.2303,283.65335,283.6148,283.53027,283.47256,-5008325.5,12922853.0,-5481798.5,90912.836,14932132.0,26032944.0,0.003696835,0.3281191,0.3262915,0.3214826,0.37312815
3.93,44.48,0.33626744,156.22222222222226,1202.0,963.0,2071.0,2701.0,952.0,33.0,1673.2222222222224,7.0,113.0,123.0,120.0,175.0,116.0,112.0,112.0,198.0,438.0,511.0,41.0,4.0,183.0,97.22222222222223,426.0,277.0832,282.69687,0.13964638,2.304641,2.9609685,9.77419e-05,282.53262,283.04395,283.00806,282.93417,282.88565,-5042998.5,12792550.0,-5358130.0,90073.3,14803720.0,25851010.0,0.0036968724,0.32986113,0.32950857,0.32558048,0.37582254
3.93,44.51,0.32901207,190.88888888888889,1198.0,962.0,1815.0,2159.0,952.0,1.0,1529.333333333333,10.0,117.0,120.0,120.0,175.0,117.0,116.0,116.0,198.0,357.0,369.0,27.0,6.0,250.0,89.1111111111111,404.0,277.0832,282.69687,0.13964638,2.304641,2.9609685,9.77419e-05,282.53262,283.04395,283.00806,282.93417,282.88565,-5042998.5,12792550.0,-5358130.0,90073.3,14803720.0,25851010.0,0.0036968724,0.32986113,0.32950857,0.32558048,0.37582254
3.93,44.53,0.3198487,222.55555555555557,1197.0,960.0,1863.0,2267.0,951.0,86.33333333333331,1256.888888888889,2.0,114.0,116.0,118.0,175.0,115.0,113.0,113.0,198.0,333.0,406.0,12.0,3.0,250.0,70.33333333333333,329.0,277.0832,282.69687,0.13964638,2.304641,2.9609685,9.77419e-05,282.53262,283.04395,283.00806,282.93417,282.88565,-5042998.5,12792550.0,-5358130.0,90073.3,14803720.0,25851010.0,0.0036968724,0.32986113,0.32950857,0.32558048,0.37582254
3.93,44.53,0.32901207,222.55555555555557,1197.0,960.0,1863.0,2267.0,951.0,86.33333333333331,1256.888888888889,2.0,114.0,116.0,118.0,175.0,115.0,113.0,113.0,198.0,333.0,406.0,12.0,3.0,250.0,70.33333333333333,329.0,277.0832,282.69687,0.13964638,2.304641,2.9609685,9.77419e-05,282.53262,283.04395,283.00806,282.93417,282.88565,-5042998.5,12792550.0,-5358130.0,90073.3,14803720.0,25851010.0,0.0036968724,0.32986113,0.32950857,0.32558048,0.37582254
3.93,44.54,0.3198487,188.44444444444446,1224.0,977.0,1560.0,1929.0,959.0,75.66666666666667,1424.0,3.0,120.0,125.0,124.5,175.0,122.0,119.0,119.5,198.0,296.0,421.0,15.0,6.0,219.0,88.1111111111111,228.0,277.0832,282.69687,0.13964638,2.304641,2.9609685,9.77419e-05,282.53262,283.04395,283.00806,282.93417,282.88565,-5042998.5,12792550.0,-5358130.0,90073.3,14803720.0,25851010.0,0.0036968724,0.32986113,0.32950857,0.32558048,0.37582254
3.93,44.56,0.3198487,165.55555555555554,1202.0,963.0,1759.0,2337.0,952.0,97.0,1030.888888888889,1.0,123.66666666666666,139.11663832199548,134.35069444444446,175.0,129.62450396825395,124.20535714285714,125.84006519274375,198.0,383.0,443.0,21.0,3.0,78.0,46.77777777777778,298.0,277.11688,282.36136,0.13908085,2.2285063,0.50668406,9.53089e-05,282.18695,282.64294,282.61456,282.55548,282.52255,-4820879.5,12721881.0,-5292653.0,89910.75,14711125.0,25769282.0,0.0036415383,0.34277442,0.34189886,0.33544672,0.37974545
3.93,44.61,0.3198487,188.41666666666663,1204.0,964.0,1910.0,2530.0,955.0,97.0,1249.9166666666667,1.0,130.0,150.0,142.0,175.0,137.0,131.0,133.0,198.0,341.0,478.0,14.0,10.0,177.0,69.0,275.0,277.11688,282.36136,0.13908085,2.2285063,0.50668406,9.53089e-05,282.18695,282.64294,282.61456,282.55548,282.52255,-4820879.5,12721881.0,-5292653.0,89910.75,14711125.0,25769282.0,0.0036415383,0.34277442,0.34189886,0.33544672,0.37974545
